onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	ListenWord	NA	dike	4.54	5.2	19	98.8
3.07	0	1	null	NA	null	-1	-1	-1	-1
6.14	0	1	ListenWord	NA	robe	5	7.4	18	133.2
9.209	0	1	null	NA	null	-1	-1	-1	-1
12.279	0	1	ListenWord	NA	sap	4.37	8.22	27	221.94
15.348	0	1	null	NA	null	-1	-1	-1	-1
18.417	0	1	ListenNoise	NA	null	-1	-1	-1	-1
21.487	0	1	null	NA	null	-1	-1	-1	-1
24.557	0	1	ListenWord	NA	Pope	4.71	9.01	22	198.22
27.626	0	1	null	NA	null	-1	-1	-1	-1
30.696	0	1	null	NA	null	-1	-1	-1	-1
33.766	0	1	null	NA	null	-1	-1	-1	-1
36.835	0	1	ListenWord	NA	chick	4.93	8.06	23	185.38
39.905	0	1	null	NA	null	-1	-1	-1	-1
42.975	0	1	ListenWord	NA	coil	4.56	8.13	18	146.34
46.044	0	1	null	NA	null	-1	-1	-1	-1
49.114	0	1	ListenWord	NA	gear	4.28	9.64	21	202.44
52.184	0	1	null	NA	null	-1	-1	-1	-1
55.253	0	1	null	NA	null	-1	-1	-1	-1
58.323	0	1	null	NA	null	-1	-1	-1	-1
61.393	0	1	ListenWord	NA	rag	4.67	8.25	28	231
64.462	0	1	null	NA	null	-1	-1	-1	-1
67.532	0	1	ListenWord	NA	lip	4.96	8.11	29	235.19
70.602	0	1	null	NA	null	-1	-1	-1	-1
73.671	0	1	null	NA	null	-1	-1	-1	-1
76.741	0	1	null	NA	null	-1	-1	-1	-1
79.811	0	1	ListenWord	NA	loop	4.26	9.7	18	174.6
82.88	0	1	null	NA	null	-1	-1	-1	-1
85.95	0	1	ListenNoise	NA	null	-1	-1	-1	-1
89.02	0	1	null	NA	null	-1	-1	-1	-1
92.089	0	1	ListenWord	NA	lash	3.79	6.48	26	168.48
95.159	0	1	null	NA	null	-1	-1	-1	-1
98.229	0	1	ListenWord	NA	peck	4.16	6.97	20	139.4
101.298	0	1	null	NA	null	-1	-1	-1	-1
104.368	0	1	ListenNoise	NA	null	-1	-1	-1	-1
107.438	0	1	null	NA	null	-1	-1	-1	-1
110.507	0	1	ListenWord	NA	kite	5	7.76	20	155.2
113.577	0	1	null	NA	null	-1	-1	-1	-1
116.647	0	1	ListenWord	NA	gull	4.08	5.64	21	118.44
119.716	0	1	null	NA	null	-1	-1	-1	-1
122.785	0	1	ListenWord	NA	dim	3.31	8.36	21	175.56
125.855	0	1	null	NA	null	-1	-1	-1	-1
128.924	0	1	null	NA	null	-1	-1	-1	-1
131.994	0	1	null	NA	null	-1	-1	-1	-1
135.064	0	1	ListenWord	NA	dug	4	7.96	22	175.12
138.133	0	1	null	NA	null	-1	-1	-1	-1
141.203	0	1	ListenWord	NA	hop	3.8	8.41	20	168.2
144.273	0	1	null	NA	null	-1	-1	-1	-1
147.342	0	1	null	NA	null	-1	-1	-1	-1
150.412	0	1	null	NA	null	-1	-1	-1	-1
153.482	0	1	ListenWord	NA	rope	4.93	8.76	27	236.52
156.551	0	1	null	NA	null	-1	-1	-1	-1
159.621	0	1	ListenWord	NA	peach	4.9	7.5	22	165
162.691	0	1	null	NA	null	-1	-1	-1	-1
165.76	0	1	ListenNoise	NA	null	-1	-1	-1	-1
168.83	0	1	null	NA	null	-1	-1	-1	-1
171.899	0	1	ListenWord	NA	lob	3.83	6.15	20	123
174.969	0	1	null	NA	null	-1	-1	-1	-1
178.039	0	1	ListenNoise	NA	null	-1	-1	-1	-1
181.109	0	1	null	NA	null	-1	-1	-1	-1
184.178	0	1	ListenWord	NA	lab	4.69	10.12	20	202.4
187.248	0	1	null	NA	null	-1	-1	-1	-1
190.317	0	1	ListenNoise	NA	null	-1	-1	-1	-1
193.387	0	1	null	NA	null	-1	-1	-1	-1
196.457	0	1	ListenWord	NA	mass	3.44	10.43	26	271.18
199.526	0	1	null	NA	null	-1	-1	-1	-1
202.596	0	1	ListenWord	NA	vile	2.14	7.91	22	174.02
205.666	0	1	null	NA	null	-1	-1	-1	-1
208.735	0	1	ListenWord	NA	tip	4.5	9.59	25	239.75
211.805	0	1	null	NA	null	-1	-1	-1	-1
214.875	0	1	ListenWord	NA	beach	4.79	10.19	18	183.42
217.944	0	1	null	NA	null	-1	-1	-1	-1
221.014	0	1	null	NA	null	-1	-1	-1	-1
224.084	0	1	null	NA	null	-1	-1	-1	-1
227.153	0	1	ListenWord	NA	moon	4.9	10.33	21	216.93
230.223	0	1	null	NA	null	-1	-1	-1	-1
233.292	0	1	ListenNoise	NA	null	-1	-1	-1	-1
236.361	0	1	null	NA	null	-1	-1	-1	-1
239.431	0	1	ListenWord	NA	lag	3.04	7.89	27	213.03
242.501	0	1	null	NA	null	-1	-1	-1	-1
245.57	0	1	null	NA	null	-1	-1	-1	-1
248.64	0	1	null	NA	null	-1	-1	-1	-1
251.71	0	1	ListenWord	NA	rib	4.9	7.09	19	134.71
254.779	0	1	null	NA	null	-1	-1	-1	-1
