onset	duration	weight	trial_type	auxillary	Word	Concreteness	Log_Freq	DenB	Freq_Den_Interxn
0	0	1	ListenWord	NA	dike	4.54	5.2	19	98.8
3.069	0	1	null	NA	null	-1	-1	-1	-1
6.139	0	1	ListenWord	NA	robe	5	7.4	18	133.2
9.208	0	1	null	NA	null	-1	-1	-1	-1
12.278	0	1	ListenWord	NA	sap	4.37	8.22	27	221.94
15.348	0	1	null	NA	null	-1	-1	-1	-1
18.417	0	1	ListenNoise	NA	null	-1	-1	-1	-1
21.487	0	1	null	NA	null	-1	-1	-1	-1
24.556	0	1	ListenWord	NA	Pope	4.71	9.01	22	198.22
27.626	0	1	null	NA	null	-1	-1	-1	-1
30.696	0	1	null	NA	null	-1	-1	-1	-1
33.765	0	1	null	NA	null	-1	-1	-1	-1
36.835	0	1	ListenWord	NA	chick	4.93	8.06	23	185.38
39.904	0	1	null	NA	null	-1	-1	-1	-1
42.974	0	1	ListenWord	NA	coil	4.56	8.13	18	146.34
46.044	0	1	null	NA	null	-1	-1	-1	-1
49.113	0	1	ListenWord	NA	gear	4.28	9.64	21	202.44
52.183	0	1	null	NA	null	-1	-1	-1	-1
55.252	0	1	null	NA	null	-1	-1	-1	-1
58.322	0	1	null	NA	null	-1	-1	-1	-1
61.391	0	1	ListenWord	NA	rag	4.67	8.25	28	231
64.461	0	1	null	NA	null	-1	-1	-1	-1
67.531	0	1	ListenWord	NA	lip	4.96	8.11	29	235.19
70.6	0	1	null	NA	null	-1	-1	-1	-1
73.67	0	1	null	NA	null	-1	-1	-1	-1
76.739	0	1	null	NA	null	-1	-1	-1	-1
79.809	0	1	ListenWord	NA	loop	4.26	9.7	18	174.6
82.879	0	1	null	NA	null	-1	-1	-1	-1
85.948	0	1	ListenNoise	NA	null	-1	-1	-1	-1
89.018	0	1	null	NA	null	-1	-1	-1	-1
92.087	0	1	ListenWord	NA	lash	3.79	6.48	26	168.48
95.156	0	1	null	NA	null	-1	-1	-1	-1
98.226	0	1	ListenWord	NA	peck	4.16	6.97	20	139.4
101.295	0	1	null	NA	null	-1	-1	-1	-1
104.365	0	1	ListenNoise	NA	null	-1	-1	-1	-1
107.434	0	1	null	NA	null	-1	-1	-1	-1
110.504	0	1	ListenWord	NA	kite	5	7.76	20	155.2
113.574	0	1	null	NA	null	-1	-1	-1	-1
116.643	0	1	ListenWord	NA	gull	4.08	5.64	21	118.44
119.713	0	1	null	NA	null	-1	-1	-1	-1
122.782	0	1	ListenWord	NA	dim	3.31	8.36	21	175.56
125.852	0	1	null	NA	null	-1	-1	-1	-1
128.922	0	1	null	NA	null	-1	-1	-1	-1
131.991	0	1	null	NA	null	-1	-1	-1	-1
135.061	0	1	ListenWord	NA	dug	4	7.96	22	175.12
138.13	0	1	null	NA	null	-1	-1	-1	-1
141.2	0	1	ListenWord	NA	hop	3.8	8.41	20	168.2
144.27	0	1	null	NA	null	-1	-1	-1	-1
147.339	0	1	null	NA	null	-1	-1	-1	-1
150.409	0	1	null	NA	null	-1	-1	-1	-1
153.478	0	1	ListenWord	NA	rope	4.93	8.76	27	236.52
156.548	0	1	null	NA	null	-1	-1	-1	-1
159.618	0	1	ListenWord	NA	peach	4.9	7.5	22	165
162.687	0	1	null	NA	null	-1	-1	-1	-1
165.757	0	1	ListenNoise	NA	null	-1	-1	-1	-1
168.826	0	1	null	NA	null	-1	-1	-1	-1
171.896	0	1	ListenWord	NA	lob	3.83	6.15	20	123
174.966	0	1	null	NA	null	-1	-1	-1	-1
178.035	0	1	ListenNoise	NA	null	-1	-1	-1	-1
181.105	0	1	null	NA	null	-1	-1	-1	-1
184.174	0	1	ListenWord	NA	lab	4.69	10.12	20	202.4
187.244	0	1	null	NA	null	-1	-1	-1	-1
190.314	0	1	ListenNoise	NA	null	-1	-1	-1	-1
193.383	0	1	null	NA	null	-1	-1	-1	-1
196.453	0	1	ListenWord	NA	mass	3.44	10.43	26	271.18
199.522	0	1	null	NA	null	-1	-1	-1	-1
202.592	0	1	ListenWord	NA	vile	2.14	7.91	22	174.02
205.662	0	1	null	NA	null	-1	-1	-1	-1
208.731	0	1	ListenWord	NA	tip	4.5	9.59	25	239.75
211.801	0	1	null	NA	null	-1	-1	-1	-1
214.869	0	1	ListenWord	NA	beach	4.79	10.19	18	183.42
217.939	0	1	null	NA	null	-1	-1	-1	-1
221.009	0	1	null	NA	null	-1	-1	-1	-1
224.078	0	1	null	NA	null	-1	-1	-1	-1
227.148	0	1	ListenWord	NA	moon	4.9	10.33	21	216.93
230.217	0	1	null	NA	null	-1	-1	-1	-1
233.287	0	1	ListenNoise	NA	null	-1	-1	-1	-1
236.356	0	1	null	NA	null	-1	-1	-1	-1
239.426	0	1	ListenWord	NA	lag	3.04	7.89	27	213.03
242.496	0	1	null	NA	null	-1	-1	-1	-1
245.565	0	1	null	NA	null	-1	-1	-1	-1
248.635	0	1	null	NA	null	-1	-1	-1	-1
251.704	0	1	ListenWord	NA	rib	4.9	7.09	19	134.71
254.774	0	1	null	NA	null	-1	-1	-1	-1
257.844	0	1	ListenWord	NA	hire	3.11	9.38	18	168.84
260.913	0	1	null	NA	null	-1	-1	-1	-1
263.983	0	1	ListenWord	NA	feed	4.17	9.91	19	188.29
267.052	0	1	null	NA	null	-1	-1	-1	-1
270.122	0	1	null	NA	null	-1	-1	-1	-1
273.192	0	1	null	NA	null	-1	-1	-1	-1
276.261	0	1	ListenNoise	NA	null	-1	-1	-1	-1
279.331	0	1	null	NA	null	-1	-1	-1	-1
282.4	0	1	ListenWord	NA	cope	1.78	8.24	25	206
285.47	0	1	null	NA	null	-1	-1	-1	-1
288.54	0	1	ListenNoise	NA	null	-1	-1	-1	-1
291.609	0	1	null	NA	null	-1	-1	-1	-1
294.679	0	1	ListenWord	NA	rob	3.48	10	17	170
